ID Arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
156,0.707826138,0.773831785,0.936784744,0.822573543,0.676262379,0.617675304,0.630344868,0.649629354
157,0.665329516,0.770074606,0.931993842,0.813823402,0.699616134,0.661016941,0.632724166,0.681274891
158,0.623580277,0.763916314,0.894451976,0.811629832,0.711738467,0.67590028,0.662999988,0.708773196
159,0.591795921,0.758797646,0.850506723,0.740920126,0.671041131,0.648687363,0.65773809,0.682176113
160,0.638918936,0.753357768,0.873232603,0.786548495,0.677268505,0.661160946,0.650557578,0.631982446
161,0.63388288,0.752595961,0.900826395,0.795765877,0.671317875,0.674804688,0.645652175,0.599383652
162,0.630252123,0.750830531,0.865588069,0.800000012,0.635574877,0.680046558,0.610660493,0.62306726
163,0.618171394,0.755998015,0.886121035,0.806694984,0.654691696,0.708102107,0.633786857,0.601168096
164,0.629278541,0.742411137,0.886280656,0.808529139,0.636707723,0.67032969,0.630075216,0.644428432
165,0.612036526,0.755185068,0.872693717,0.791701972,0.654168487,0.668418586,0.648361802,0.684585273
166,0.598476589,0.755546629,0.892138958,0.803861022,0.698536634,0.657943904,0.677622676,0.696364939
167,0.660879672,0.777777791,0.933831394,0.828797221,0.673786461,0.678517818,0.599663615,0.661909997
168,0.703828871,0.783122003,0.92023927,0.816260219,0.620956779,0.655276418,0.61403507,0.652474105
169,0.70486486,0.784836948,0.922064722,0.812265337,0.602593839,0.673644185,0.650976896,0.655930877
170,0.702127695,0.77326566,0.906618774,0.815510213,0.669795215,0.667449474,0.662769794,0.667796612
171,0.690092146,0.778164446,0.928184986,0.839563251,0.696302831,0.720867217,0.703533709,0.676367879
172,0.692848802,0.771402955,0.930998981,0.837954998,0.672972977,0.707705975,0.693533301,0.679843485
173,0.676996469,0.784574509,0.908949792,0.850304604,0.709393382,0.720695972,0.682303727,0.686628997
174,0.686803579,0.76656431,0.907117605,0.816545248,0.676950991,0.665908039,0.641970038,0.661221564
175,0.647645414,0.753846169,0.866666675,0.785443842,0.625566661,0.681948423,0.591208756,0.638266087
176,0.638380468,0.72582078,0.877259731,0.780303061,0.655337512,0.634634674,0.614299178,0.610550821
177,0.632674277,0.704800367,0.862763882,0.758534551,0.660919547,0.617578328,0.616683185,0.629629612
178,0.681895077,0.767638385,0.920704842,0.81882149,0.647219718,0.684352517,0.613626242,0.60470587
179,0.642739713,0.769828975,0.888643444,0.810978115,0.630344868,0.707000911,0.632224143,0.637552917
180,0.668824196,0.771817446,0.887423038,0.804620981,0.675330579,0.715909123,0.671523154,0.663608611
181,0.659827232,0.763985336,0.886466801,0.792617202,0.671034813,0.685660005,0.634767354,0.656320989
182,0.693069279,0.763752639,0.912289202,0.828952909,0.70036763,0.711985707,0.692442894,0.67162019
183,0.693069279,0.763752639,0.912289202,0.828952909,0.70036763,0.711985707,0.692442894,0.67162019
184,0.698646247,0.770270288,0.920233488,0.835479856,0.723659873,0.715418518,0.696325839,0.676175773
185,0.693557084,0.767441869,0.910810769,0.810696423,0.680427372,0.708520234,0.697142899,0.67849052
186,0.70342207,0.772631645,0.910433948,0.821374059,0.658807218,0.700757563,0.656723738,0.658975363
187,0.693732977,0.782877326,0.909226954,0.841137111,0.677449644,0.71165365,0.637931049,0.641169369
188,0.693732977,0.782877326,0.909226954,0.841137111,0.677449644,0.71165365,0.637931049,0.641169369
189,0.612939239,0.760830343,0.896969676,0.805233836,0.683805883,0.672992706,0.657534242,0.661825001
190,0.618338168,0.744831085,0.881790996,0.808905363,0.663580298,0.671979427,0.581311822,0.566072106
191,0.662280738,0.770823777,0.862755954,0.822977185,0.680933893,0.686873496,0.629489601,0.58951968
192,0.703476489,0.779454947,0.887254894,0.836462259,0.702329636,0.67189604,0.652459025,0.649726331
193,0.685453594,0.787002087,0.889661551,0.81505543,0.688658893,0.682326615,0.671169102,0.673192799
194,0.663920939,0.768918395,0.872374833,0.790849686,0.706843317,0.672806978,0.679558039,0.668559253
195,0.673249543,0.779069781,0.907764673,0.820452809,0.717948735,0.692998171,0.699566722,0.672055423
196,0.708430886,0.763779581,0.932439089,0.840064645,0.712127984,0.686560392,0.690265477,0.67236793
197,0.710540652,0.757835984,0.910037935,0.829770088,0.681654692,0.679139435,0.662084222,0.689831734
198,0.701594532,0.777000427,0.905386448,0.828073084,0.679481268,0.700460851,0.659360707,0.666420639
199,0.668824196,0.771817446,0.887423038,0.804620981,0.675330579,0.715909123,0.671523154,0.663608611
200,0.668533027,0.771428585,0.903240144,0.801679373,0.719981909,0.722577929,0.651255012,0.635761559
201,0.690956056,0.766317487,0.898244083,0.801145673,0.691899061,0.696436048,0.633440495,0.628423393
202,0.618599772,0.728385031,0.84470582,0.77280134,0.633214951,0.608943462,0.561068714,0.600751877
203,0.570669532,0.735200047,0.847393394,0.715714931,0.626851857,0.618236005,0.616790116,0.610733211
204,0.641595185,0.743359506,0.872988224,0.783845305,0.719255686,0.651376188,0.633937061,0.635315359
205,0.668866873,0.762321174,0.903748274,0.805923641,0.714649737,0.683116913,0.624178708,0.644349992
206,0.676243126,0.784514546,0.90091747,0.816536427,0.717626691,0.715175748,0.690520406,0.667035818
207,0.712344289,0.772884309,0.913257778,0.835866272,0.696713686,0.714031994,0.608503103,0.628419161
208,0.690371931,0.767747283,0.908290863,0.840439022,0.683600724,0.692860365,0.632634878,0.657249093
209,0.683977902,0.7803092,0.895370364,0.823267162,0.704703867,0.684628963,0.666521609,0.656284332
210,0.668496192,0.775119603,0.87876147,0.791976273,0.71369803,0.694690287,0.677682221,0.670353234
211,0.689159334,0.767343521,0.890384614,0.816082835,0.701353669,0.701321602,0.667808235,0.676236629
212,0.652726352,0.757743895,0.849920154,0.798517287,0.702349901,0.692084968,0.621743023,0.66358465
213,0.681481421,0.770155907,0.882232428,0.808620751,0.694200337,0.716298699,0.649122834,0.681983948
214,0.667770386,0.770824552,0.900426745,0.792153597,0.711656451,0.705077291,0.665271997,0.701876283
215,0.677267373,0.767693639,0.902226508,0.79958421,0.713317215,0.678865492,0.684405386,0.67601949
216,0.643806458,0.748333991,0.844380438,0.77479893,0.71337831,0.67262727,0.652100861,0.661742985
217,0.649160802,0.758700728,0.865102649,0.797147393,0.701732218,0.692513347,0.596578181,0.627627611
218,0.706362128,0.778798044,0.889733791,0.836371362,0.709012866,0.72017169,0.58518517,0.646551728
219,0.697905183,0.783142805,0.899294078,0.820666134,0.706744909,0.69076854,0.620183527,0.67102015
220,0.62150979,0.761432886,0.862461686,0.743290544,0.695856154,0.678238809,0.655646205,0.654641032
221,0.590818346,0.756726027,0.83989501,0.729957819,0.70462501,0.655379355,0.640979946,0.648657799
222,0.57195574,0.727453291,0.833252549,0.748432338,0.64349556,0.644262314,0.579737365,0.605531275
223,0.57195574,0.727453291,0.833252549,0.748432338,0.64349556,0.644262314,0.579737365,0.605531275
224,0.628664553,0.744367421,0.855045855,0.745353878,0.699236035,0.672794163,0.615316927,0.623968422
225,0.630083621,0.739851594,0.860101283,0.752079189,0.711205304,0.674928486,0.644836307,0.663338125
226,0.675184548,0.757835984,0.884758353,0.790368259,0.696682453,0.689463973,0.667717278,0.656070471
227,0.680044591,0.784445345,0.865219355,0.794683039,0.711764693,0.707718968,0.637515843,0.652623773
228,0.640279353,0.761567295,0.860444069,0.789558232,0.726797938,0.677048385,0.669693112,0.663410962
229,0.636253715,0.763171136,0.859793842,0.792232156,0.699311435,0.694896817,0.66726619,0.647396445
230,0.664191902,0.762256026,0.886939526,0.788809419,0.713892698,0.666825294,0.667595208,0.66602242
231,0.681974769,0.772942305,0.903402865,0.804317892,0.702204287,0.710993767,0.636540353,0.655358493
232,0.687058806,0.775464058,0.897352815,0.836080611,0.699352443,0.691732883,0.69001919,0.649811983
233,0.694363773,0.793665171,0.920245409,0.841429949,0.688578069,0.699952245,0.697292089,0.650727689
234,0.694363773,0.793665171,0.920245409,0.841429949,0.688578069,0.699952245,0.697292089,0.650727689
235,0.677102566,0.778797626,0.923408806,0.834679365,0.684615374,0.684109449,0.681951225,0.659999967
236,0.667836308,0.744116366,0.898848295,0.81511879,0.687631905,0.65925926,0.657833576,0.640545785
237,0.693965554,0.741094708,0.871028006,0.791902542,0.675564706,0.662785292,0.672086716,0.613559306
238,0.711612582,0.768017054,0.908079386,0.827300489,0.686626792,0.669607878,0.683008075,0.632409394
239,0.711612582,0.768017054,0.908079386,0.827300489,0.686626792,0.669607878,0.683008075,0.632409394
240,0.687058806,0.775464058,0.897352815,0.836080611,0.699352443,0.691732883,0.69001919,0.649811983
241,0.693258405,0.76608187,0.908046007,0.833182216,0.701046348,0.700092852,0.683178008,0.639429331
242,0.719979048,0.775933623,0.915157259,0.827017367,0.685061872,0.722558379,0.694289446,0.647302926
243,0.719979048,0.775933623,0.915157259,0.827017367,0.685061872,0.722558379,0.694289446,0.647302926
244,0.664473712,0.741963148,0.889668107,0.764899313,0.666364491,0.679302812,0.665256262,0.636570573
245,0.615228415,0.694360733,0.853333354,0.716705203,0.625223696,0.635322988,0.590673566,0.617541373
246,0.689812481,0.776440203,0.911196947,0.807944119,0.68473804,0.700926721,0.69513315,0.67039758
247,0.670081973,0.740249336,0.871818185,0.767602563,0.70044446,0.701492548,0.702811241,0.668693066
248,0.684536099,0.736080706,0.886792481,0.781900465,0.701739132,0.704186082,0.68887049,0.657121062
249,0.684536099,0.736080706,0.886792481,0.781900465,0.701739132,0.704186082,0.68887049,0.657121062
250,0.670081973,0.740249336,0.871818185,0.767602563,0.70044446,0.701492548,0.702811241,0.668693066
251,0.700854719,0.760147572,0.899652243,0.811101139,0.687358439,0.697934568,0.649576485,0.639267623
252,0.700854719,0.760147572,0.899652243,0.811101139,0.687358439,0.697934568,0.649576485,0.639267623
253,0.673849761,0.746373475,0.891002536,0.798990369,0.681757092,0.698473275,0.67362082,0.647909939
254,0.664560556,0.754838705,0.884705842,0.825738668,0.683333337,0.691308737,0.659493089,0.630743504
255,0.658656836,0.756878495,0.892189205,0.828125,0.661067188,0.695014715,0.655840993,0.614663243
256,0.658656836,0.756878495,0.892189205,0.828125,0.661067188,0.695014715,0.655840993,0.614663243
257,0.658656836,0.756878495,0.892189205,0.828125,0.661067188,0.695014715,0.655840993,0.614663243
258,0.658656836,0.756878495,0.892189205,0.828125,0.661067188,0.695014715,0.655840993,0.614663243
259,0.657831371,0.770000041,0.872315705,0.816265106,0.651619792,0.693994284,0.644050121,0.623498023
260,0.657831371,0.770000041,0.872315705,0.816265106,0.651619792,0.693994284,0.644050121,0.623498023
261,0.608324409,0.724263012,0.837471783,0.787304223,0.579864502,0.604928493,0.57569623,0.609271526
262,0.59679842,0.70104897,0.795853317,0.730631709,0.581170321,0.608140469,0.58786869,0.566189349
263,0.563665867,0.639163077,0.704856217,0.651912987,0.573655546,0.58644861,0.553310871,0.528269172
264,0.589001477,0.687835455,0.760497689,0.702472329,0.591234386,0.629858673,0.582811117,0.572466552
265,0.60268712,0.725269616,0.822999477,0.715116262,0.637892902,0.661252916,0.607739687,0.568788528
266,0.60268712,0.725269616,0.822999477,0.715116262,0.637892902,0.661252916,0.607739687,0.568788528
267,0.651006699,0.697135091,0.812691927,0.742036998,0.62335217,0.662921369,0.631531537,0.563636422
268,0.629597962,0.706219673,0.836050749,0.774605572,0.618174911,0.631824017,0.59048605,0.566534936
269,0.629597962,0.706219673,0.836050749,0.774605572,0.618174911,0.631824017,0.59048605,0.566534936
270,0.636641204,0.670547664,0.796554506,0.756937146,0.586230218,0.651915252,0.583545923,0.585908532
