ID Arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
212,0.481727584,0.560114905,0.468525579,0.594124484,0.598692278,0.555456978,0.450964624,0.544914146
213,0.529355127,0.584529505,0.524046433,0.614467118,0.597348803,0.582503235,0.460343416,0.58216124
214,0.502734939,0.606444184,0.578574231,0.602238799,0.595588234,0.581490586,0.505042039,0.606428348
215,0.50052685,0.602264144,0.58021713,0.609520274,0.595850258,0.555084769,0.528769419,0.562608991
216,0.466097667,0.599713072,0.578576478,0.591346151,0.630525121,0.517470899,0.486578448,0.548520292
217,0.466538284,0.598594022,0.590000001,0.607370657,0.623538886,0.548308193,0.430992743,0.519803737
218,0.532975088,0.616230568,0.574030072,0.621257488,0.622656881,0.590476171,0.381169305,0.523936191
219,0.519486916,0.613645077,0.579647755,0.592233012,0.614104598,0.571428567,0.406050921,0.568068889
220,0.431963484,0.608211546,0.560939788,0.543920057,0.615642456,0.532276775,0.471194183,0.560621081
221,0.369415821,0.590940299,0.551457019,0.503333328,0.628666912,0.492272024,0.435697571,0.567689814
222,0.398030965,0.543485974,0.491324936,0.539460866,0.490319671,0.4947839,0.383162245,0.487525289
223,0.398030965,0.543485974,0.491324936,0.539460866,0.490319671,0.4947839,0.383162245,0.487525289
224,0.445086728,0.564102558,0.550019163,0.550403911,0.605623105,0.525565789,0.45461752,0.518791952
225,0.43996065,0.577364482,0.564847058,0.551736232,0.596837955,0.514655164,0.50808312,0.556742327
226,0.496702154,0.600469101,0.575145651,0.588509873,0.573940835,0.547840812,0.531211264,0.545389534
227,0.487660427,0.61949121,0.565679583,0.599708344,0.621169918,0.575199985,0.468181802,0.540475389
228,0.440695311,0.589319292,0.560030398,0.605765777,0.629264592,0.525719257,0.516889238,0.55586789
229,0.435843053,0.540552374,0.514693541,0.555014198,0.633688856,0.525904204,0.489156592,0.519667165
230,0.456271839,0.593566089,0.553148812,0.574231749,0.60912613,0.540017596,0.487370595,0.56329344
231,0.484295854,0.577441072,0.528426617,0.555643569,0.59058427,0.573509934,0.441163879,0.544604322
232,0.493750001,0.584006456,0.543736282,0.612384393,0.586355786,0.576153162,0.550176053,0.539181303
233,0.520333666,0.604208821,0.568922303,0.603992012,0.572731224,0.555749898,0.552410451,0.531045129
234,0.520333666,0.604208821,0.568922303,0.603992012,0.572731224,0.555749898,0.552410451,0.531045129
235,0.485590004,0.589827727,0.557885528,0.583435848,0.583132532,0.535901938,0.514273155,0.529671945
236,0.480020767,0.567692287,0.553461715,0.552271872,0.580862007,0.472473287,0.487692935,0.4927279
237,0.538160442,0.57733175,0.56896553,0.575803982,0.533114155,0.507601346,0.511020412,0.497902102
238,0.550348943,0.604489171,0.578231282,0.627816636,0.548327988,0.526669671,0.550877197,0.499412461
239,0.550348943,0.604489171,0.578231282,0.627816636,0.548327988,0.526669671,0.550877197,0.499412461
240,0.493750001,0.584006456,0.543736282,0.612384393,0.586355786,0.576153162,0.550176053,0.539181303
241,0.533842243,0.586903795,0.548113615,0.61695322,0.566055045,0.581174429,0.539703898,0.501782194
242,0.554502391,0.614485098,0.573218494,0.600156192,0.546049758,0.602734216,0.578399992,0.52692308
243,0.554502391,0.614485098,0.573218494,0.600156192,0.546049758,0.602734216,0.578399992,0.52692308
244,0.485322913,0.565485352,0.578906242,0.531383724,0.554334021,0.557171714,0.491996636,0.505233773
245,0.389519649,0.513846159,0.523287679,0.481727575,0.409619878,0.501501513,0.400228048,0.487603293
246,0.525858126,0.595366786,0.575179004,0.588799403,0.565622353,0.579194366,0.531950192,0.559077804
247,0.503690031,0.594106802,0.577173498,0.585432011,0.586893406,0.575609755,0.562013908,0.569131843
248,0.536436282,0.576433125,0.549463643,0.572683695,0.601472996,0.579310354,0.562787122,0.546134663
